sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,3,16380,3.0,16384,1,0,1.0,412,412,0.0
1,9,0,4,16376,0.4,16384,4,-5,-0.10000000000000003,412,408,-0.01
2,18,0,4,16375,0.21052631578947367,16384,5,-5,0.0,412,404,-0.01
3,27,0,4,16372,0.14285714285714285,16384,8,-8,0.0,412,400,-0.01
4,36,0,4,16372,0.10810810810810811,16384,8,-8,0.0,412,396,-0.01
5,45,0,4,16371,0.08695652173913043,16384,9,-9,0.0,412,392,-0.01
6,54,0,4,16369,0.07272727272727272,16384,11,-11,0.0,412,388,-0.01
7,63,0,4,16367,0.0625,16384,13,-13,0.0,412,384,-0.01
8,72,0,4,16363,0.0547945205479452,16384,17,-17,0.0,412,380,-0.01
9,81,0,4,16359,0.04878048780487805,16384,21,-21,0.0,412,376,-0.01
10,90,0,4,16358,0.04395604395604396,16384,22,-22,0.0,412,372,-0.01
11,99,0,4,16357,0.04,16384,23,-23,0.0,412,368,-0.01
12,108,0,4,16355,0.03669724770642202,16384,25,-25,0.0,412,364,-0.01
13,117,0,4,16351,0.03389830508474576,16384,29,-29,0.0,412,360,-0.01
14,126,0,4,16348,0.031496062992125984,16384,32,-32,0.0,412,356,-0.01
15,135,0,4,16348,0.029411764705882353,16384,32,-32,0.0,412,352,-0.01
16,144,0,4,16344,0.027586206896551724,16384,36,-36,0.0,412,348,-0.01
17,153,0,4,16344,0.025974025974025976,16384,36,-36,0.0,412,344,-0.01
18,162,0,4,16342,0.024539877300613498,16384,38,-38,0.0,412,340,-0.01
19,171,0,4,16341,0.023255813953488372,16384,39,-39,0.0,412,336,-0.01
20,180,0,4,16341,0.022099447513812154,16384,39,-39,0.0,412,332,-0.01
21,189,0,4,16340,0.021052631578947368,16384,40,-40,0.0,412,328,-0.01
22,198,0,4,16340,0.020100502512562814,16384,40,-40,0.0,412,324,-0.01
23,207,0,4,16339,0.019230769230769232,16384,41,-41,0.0,412,320,-0.01
24,216,0,4,16337,0.018433179723502304,16384,43,-43,0.0,412,316,-0.01
